create_time,date,magnet,name,title,url
,,,,火爆枪战大片《枪王》DVD中字,https://www.dy2018.com/i/20070821/5029.html
,,,,07首部海防惊险大片《海防最前线》DVD中字,https://www.dy2018.com/html/gndy/dyzz/20070821/5030.html
,,,,李连杰经典动作片《太极张三丰》DVD中字,https://www.dy2018.com/html/gndy/dyzz/20070822/5071.html
,,,,美女性感剧情片《名模神采》DVD中字,https://www.dy2018.com/i/20070822/5072.html
,,,,06美国最新超搞笑喜剧大片《感谢你抽烟》DVD中字,https://www.dy2018.com/i/20070821/5048.html
,,,,法国超离奇克隆话题科幻惊悚大片《你的样子》DVD中字,https://www.dy2018.com/html/gndy/dyzz/20070821/5050.html
,,,,07最新恐怖大片《连体阴》DVD-R中字,https://www.dy2018.com/i/20070822/5066.html
,,,,07最新喜剧大片《第三次视线》DVD-R中字,https://www.dy2018.com/html/gndy/dyzz/20070821/5034.html
,,,,07最新动作大片《天堂口》DVD高清晰收藏版,https://www.dy2018.com/html/gndy/dyzz/20070822/5060.html
,,,,1024分辨率《梦游》BD国粤双语中字,https://www.dy2018.com/html/gndy/dyzz/20111225/35768.html
,,,,1024分辨率《恋之罪》BD中字,https://www.dy2018.com/html/gndy/dyzz/20111225/35769.html
,,,,台湾史上最大胆文艺歌舞剧情大片《天边一朵云》DVD中字,https://www.dy2018.com/html/gndy/dyzz/20070821/5043.html
,,,,2011最新《失恋33天/非常完美2》DVD国语中字,https://www.dy2018.com/html/gndy/dyzz/20111223/35751.html
,,,,杰西卡奥尔芭性感大片《字典情人》DVD中字,https://www.dy2018.com/html/gndy/dyzz/20070821/5049.html
,,,,2011最新郭富城/刘若英《全球热恋》DVD国语中字,https://www.dy2018.com/html/gndy/dyzz/20111223/35750.html
,,,,1024分辨率《鲨鱼惊魂夜/大白鲨》BD中英双字,https://www.dy2018.com/html/gndy/dyzz/20111223/35752.html
,,,,1024分辨率《杨门女将之军令如山》HD国语中字,https://www.dy2018.com/html/gndy/dyzz/20111225/35782.html
,,,,1024分辨率《别怕黑/别害怕黑暗》BD中英双字,https://www.dy2018.com/html/gndy/dyzz/20111224/35755.html
,,,,1024分辨率《凯特的外遇日记》BD中英双字,https://www.dy2018.com/i/20111226/35795.html
,,,,1024分辨率《蝎子王：死者的崛起》BD中英双字,https://www.dy2018.com/html/gndy/dyzz/20111227/35809.html
,,,,2011最新《老爷太太仆人/迷宫下的罪案》DVD中英双字,https://www.dy2018.com/html/gndy/dyzz/20111231/35866.html
,,,,1024分辨率《单车少年》BD中英双字,https://www.dy2018.com/html/gndy/dyzz/20120104/35921.html
,,,,1024分辨率《神童》BD中字,https://www.dy2018.com/html/gndy/dyzz/20111226/35794.html
,,,,1024分辨率《永恒岛/梦幻岛》BD中英双字,https://www.dy2018.com/html/gndy/dyzz/20111228/35821.html
,,,,1024分辨率《调情圣手》BD中英双字,https://www.dy2018.com/html/gndy/dyzz/20111229/35836.html
,,,,1024分辨率《惊叫大电影》BD中英双字,https://www.dy2018.com/html/gndy/dyzz/20120103/35895.html
,,,,1024分辨率《孤独的死亡之所》BD中英双字,https://www.dy2018.com/html/gndy/dyzz/20120101/35877.html
,,,,1024分辨率《无价之宝》BD国粤双语中字,https://www.dy2018.com/html/gndy/dyzz/20120101/35878.html
,,,,2011最新爱情喜剧《双人床条约》DVDscr中字,https://www.dy2018.com/html/gndy/dyzz/20120105/35940.html
,,,,2011最新周冬雨/梁咏琪《倾城之泪》DVDscr中字,https://www.dy2018.com/html/gndy/dyzz/20120105/35939.html
,,,,1024分辨率《铁血精英/杀手精英》BD中英双字,https://www.dy2018.com/html/gndy/dyzz/20120105/35941.html
,,,,2011最新刘若英/汤唯/张柏芝《极速天使》DVDscr中字,https://www.dy2018.com/html/gndy/dyzz/20120106/35953.html
,,,,2011最新喜剧《2012来了》DVDscr中字,https://www.dy2018.com/html/gndy/dyzz/20120106/35954.html
,,,,1024分辨率《铁甲钢拳/铁甲机器人》BD中英双字,https://www.dy2018.com/i/20120106/35955.html
,,,,1024分辨率《杀戮名单》BD中英双字,https://www.dy2018.com/html/gndy/dyzz/20111230/35840.html
,,"magnet:?xt=urn:btih:bdc6429bd30a520d55e94e3bd1ff8f256fd6fd65&dn=侠盗联盟_BD国粤双语中字.mp4&tr=http://t.t789.me:2710/announce&tr=http://t.t789.co:2710/announce&tr=http://t.t789.vip:2710/announce,magnet:?xt=urn:btih:T7NFHN6C2YXXACYIXRIF6YOBUPVH3NPU&tr=http://t.t789.me:2710/announce&tr=http://t.t789.co:2710/announce&tr=http://t.t789.vip:2710/announce",,2017年国产6.8分动作片《侠盗联盟》BD国粤双语中字,https://www.dy2018.com/i/98530.html
,,"magnet:?xt=urn:btih:2b51440b04dc40ed74ef3657693cd165d29f0f7e&dn=名侦探柯南：唐红的恋歌_BD日语中字.mp4&tr=http://t.t789.me:2710/announce&tr=http://t.t789.co:2710/announce&tr=http://t.t789.vip:2710/announce,magnet:?xt=urn:btih:KQPPDVJF2RBAVHNDF3INCWJAMDEASHJH&tr=http://t.t789.me:2710/announce&tr=http://t.t789.co:2710/announce&tr=http://t.t789.vip:2710/announce",,2017年日本6.4分动作片《名侦探柯南：唐红的恋歌》BD日语中字,https://www.dy2018.com/i/98637.html
,,"magnet:?xt=urn:btih:a1126fe51a7fe29e45a59a7f2c9b300840017de5&dn=极寒之城-2017_BD中英双字.mp4&tr=http://t.t789.me:2710/announce&tr=http://t.t789.co:2710/announce&tr=http://t.t789.vip:2710/announce,magnet:?xt=urn:btih:5SD55OGFV6SR3S5QW556FHHZCHPGEH36&tr=http://t.t789.me:2710/announce&tr=http://t.t789.co:2710/announce&tr=http://t.t789.vip:2710/announce",,2017年欧美7.4分动作片《极寒之城》BD中英双字,https://www.dy2018.com/i/98529.html
,,"magnet:?xt=urn:btih:ZKWL4U5EDJBHYRXZLPO7KITEGIX45LJQ&tr=http://t.t789.me:2710/announce&tr=http://t.t789.co:2710/announce&tr=http://t.t789.vip:2710/announce,magnet:?xt=urn:btih:WNOT75D3RSHDIMZNUDEC7V2IJDANPNTK&tr=http://t.t789.me:2710/announce&tr=http://t.t789.co:2710/announce&tr=http://t.t789.vip:2710/announce",,2017年美国7.1分动画片《赛车总动员3》BD国粤英三语中英双字,https://www.dy2018.com/i/98558.html
,,"magnet:?xt=urn:btih:aef55e47249f76209f583491c170d5cb51cf0ee9&dn=京城81号2_HD高清国粤双语中字.mp4&tr=http://t.t789.me:2710/announce&tr=http://t.t789.co:2710/announce&tr=http://t.t789.vip:2710/announce,magnet:?xt=urn:btih:VZ6TZNYF4RKBKXGJQ5MV6T5HV3RUB22W&tr=http://t.t789.me:2710/announce&tr=http://t.t789.co:2710/announce&tr=http://t.t789.vip:2710/announce",,2017年国产悬疑片《京城81号2》BD国粤双语中字,https://www.dy2018.com/i/98296.html
,,"magnet:?xt=urn:btih:f116d75c6f94d028c64899c182637c8f3d9744e9&dn=星际特工：千星之城_BD中英双字.mp4&tr=http://t.t789.me:2710/announce&tr=http://t.t789.co:2710/announce&tr=http://t.t789.vip:2710/announce,magnet:?xt=urn:btih:JCIEUNEPJLZF3ZZ7VPQCCSQS7PRQN55F&tr=http://t.t789.me:2710/announce&tr=http://t.t789.co:2710/announce&tr=http://t.t789.vip:2710/announce,magnet:?xt=urn:btih:LPHM3TDWERF3R6GPIUG24SROU3OU2XMZ&tr=http://t.t789.me:2710/announce&tr=http://t.t789.co:2710/announce&tr=http://t.t789.vip:2710/announce,magnet:?xt=urn:btih:KYU4LI6C6URZHRMZ5GB5YBFQVFS6IDO6&tr=http://t.t789.me:2710/announce&tr=http://t.t789.co:2710/announce&tr=http://t.t789.vip:2710/announce",,2017年法国7.1分动作片《星际特工：千星之城》BD中英双字,https://www.dy2018.com/i/98596.html
,,"magnet:?xt=urn:btih:6ffbc7cf4b0d9ea47f9dd3f7eba8f46c9d0a5c69&dn=极盗车神_BD中英双字.mp4&tr=http://t.t789.me:2710/announce&tr=http://t.t789.co:2710/announce&tr=http://t.t789.vip:2710/announce,magnet:?xt=urn:btih:SZM5TPESJ2FQZ22OGKHUSCRGXA7E6OWR&tr=http://t.t789.me:2710/announce&tr=http://t.t789.co:2710/announce&tr=http://t.t789.vip:2710/announce",,2017年欧美7.2分动作片《极盗车神》BD中英双字,https://www.dy2018.com/i/98386.html
,,"magnet:?xt=urn:btih:3a458c420acb4d813230f6ad69e6e8641d1865b5&dn=美国行动-2017_BD中英双字.mp4&tr=http://t.t789.me:2710/announce&tr=http://t.t789.co:2710/announce&tr=http://t.t789.vip:2710/announce,magnet:?xt=urn:btih:H3B37ASPNWHB5LWVLNO3CH3WXN2PEQ7F&tr=http://t.t789.me:2710/announce&tr=http://t.t789.co:2710/announce&tr=http://t.t789.vip:2710/announce",,2017年欧美7.8分动作片《美国行动》BD中英双字,https://www.dy2018.com/i/98549.html
,,"magnet:?xt=urn:btih:ff786fd55b7d60bd4d6cdb2feeedbef3103b5963&dn=悟空传-2017_BD国粤双语中字.mp4&tr=http://t.t789.me:2710/announce&tr=http://t.t789.co:2710/announce&tr=http://t.t789.vip:2710/announce,magnet:?xt=urn:btih:GDPAJQJYEW6JGBABM6JAMXHJN4Q3Q7KR&tr=http://t.t789.me:2710/announce&tr=http://t.t789.co:2710/announce&tr=http://t.t789.vip:2710/announce",,2017年国产动作片《悟空传》BD国粤双语中字,https://www.dy2018.com/i/98306.html
,,"magnet:?xt=urn:btih:c21656af82716f02c642489d5d43080c9c93bd11&dn=哆啦A梦：大雄的南极冰冰凉大冒险_国日双语中字.mp4&tr=http://t.t789.me:2710/announce&tr=http://t.t789.co:2710/announce&tr=http://t.t789.vip:2710/announce,magnet:?xt=urn:btih:VNH4RIM22B2A6HGTPOZUYIM2S5BX567E&tr=http://t.t789.me:2710/announce&tr=http://t.t789.co:2710/announce&tr=http://t.t789.vip:2710/announce",,2017年日本6.6分动画片《哆啦A梦：大雄的南极冰冰凉大冒险》BD,https://www.dy2018.com/i/98680.html
,,"magnet:?xt=urn:btih:9b7b51727819fbbd9e60a86a9ee3ca467ba21b43&dn=银魂_BD日语中字.mp4&tr=http://t.t789.me:2710/announce&tr=http://t.t789.co:2710/announce&tr=http://t.t789.vip:2710/announce,magnet:?xt=urn:btih:UZJSO4CYO4PXDSNSOIGQEZKBGBI5AO5S&tr=http://t.t789.me:2710/announce&tr=http://t.t789.co:2710/announce&tr=http://t.t789.vip:2710/announce,magnet:?xt=urn:btih:IXQLDRAUC6BQXK26WWRFXOE3VFCY7RUH&tr=http://t.t789.me:2710/announce&tr=http://t.t789.co:2710/announce&tr=http://t.t789.vip:2710/announce",,2017年日本7.3分动作片《银魂》BD日语中字,https://www.dy2018.com/i/98687.html
,,"magnet:?xt=urn:btih:4175887cd246a0d3e784e90995bfe311db729813&dn=我们是X_BD中字.mp4&tr=http://t.t789.me:2710/announce&tr=http://t.t789.co:2710/announce&tr=http://t.t789.vip:2710/announce,magnet:?xt=urn:btih:LH3QNBCV4SMEVTBZL6N7FPL5YPYG5QBV&tr=http://t.t789.me:2710/announce&tr=http://t.t789.co:2710/announce&tr=http://t.t789.vip:2710/announce",,2016年欧美9.3分纪录片《我们是X》BD中字,https://www.dy2018.com/i/98685.html
,,magnet:?xt=urn:btih:2DGOV6MIHWZFHXNKHPDVHGU6Y6XL74ZE&tr=http://t.t789.me:2710/announce&tr=http://t.t789.co:2710/announce&tr=http://t.t789.vip:2710/announce,,2017年欧美7.2分动作片《王牌特工2：黄金圈》BD中英双字,https://www.dy2018.com/i/98693.html
,,"magnet:?xt=urn:btih:4df54def010e65d9b09fe3cb85251509b53a6277&dn=一念无明_HD高清粤语中字.mp4&tr=http://t.t789.me:2710/announce&tr=http://t.t789.co:2710/announce&tr=http://t.t789.vip:2710/announce,magnet:?xt=urn:btih:FLHSEFQQS2A5LVKM7CPIHSRCAKTOX6PU&tr=http://t.t789.me:2710/announce&tr=http://t.t789.co:2710/announce&tr=http://t.t789.vip:2710/announce",,2016年香港8.0分剧情片《一念无明》BD国粤双语中字,https://www.dy2018.com/i/98220.html
,,"magnet:?xt=urn:btih:2f956b288363375496018a6270ef98ea109ea663&dn=回到火星-2017_HD高清中字.mp4&tr=http://t.t789.me:2710/announce&tr=http://t.t789.co:2710/announce&tr=http://t.t789.vip:2710/announce,magnet:?xt=urn:btih:IJNC5I46M324JQXTFBVVNW6VT4MZSD33&tr=http://t.t789.me:2710/announce&tr=http://t.t789.co:2710/announce&tr=http://t.t789.vip:2710/announce",,2017年美国6.4分科幻片《回到火星》HD高清中字,https://www.dy2018.com/i/98707.html
,,"magnet:?xt=urn:btih:d05d4d98f44e3ef9bf4c9d3859d2cbc7007a68bf&dn=战狼2_BD国语中英双字.mp4&tr=http://t.t789.me:2710/announce&tr=http://t.t789.co:2710/announce&tr=http://t.t789.vip:2710/announce,magnet:?xt=urn:btih:ZP55KGFJJPPMV6YLHPZVZBQP575RQNN6&tr=http://t.t789.me:2710/announce&tr=http://t.t789.co:2710/announce&tr=http://t.t789.vip:2710/announce,magnet:?xt=urn:btih:IZY32NE5BLTM6UMCJO6WPNWPACX6TD3O&tr=http://t.t789.me:2710/announce&tr=http://t.t789.co:2710/announce&tr=http://t.t789.vip:2710/announce",,2017年国产7.4分动作片《战狼2》BD国语中英双字,https://www.dy2018.com/i/98601.html
,,"magnet:?xt=urn:btih:a2811346f5144cbcb0f581ff8cbf0d0b30aefa0a&dn=天才枪手_BD国粤泰三语中字.mp4&tr=http://t.t789.me:2710/announce&tr=http://t.t789.co:2710/announce&tr=http://t.t789.vip:2710/announce,magnet:?xt=urn:btih:LQL5MRG6TABP33XHC2D4I4YIEVS74N6E&tr=http://t.t789.me:2710/announce&tr=http://t.t789.co:2710/announce&tr=http://t.t789.vip:2710/announce,magnet:?xt=urn:btih:XLLDCBCU2Q4D3ROHZ2WBRESARSRUPUMU&tr=http://t.t789.me:2710/announce&tr=http://t.t789.co:2710/announce&tr=http://t.t789.vip:2710/announce",,2017年泰国8.3分悬疑片《天才枪手》BD国粤泰三语中字,https://www.dy2018.com/i/98658.html
,,"magnet:?xt=urn:btih:47981354d47fdeac776698fd34f1346ac90ed23c&dn=缝纫机乐队_HD高清国语中英双字.mp4&tr=http://t.t789.me:2710/announce&tr=http://t.t789.co:2710/announce&tr=http://t.t789.vip:2710/announce,magnet:?xt=urn:btih:XJJQE7W2VLYJWQBYFXN5ZFHUI6ZXTKIL&tr=http://t.t789.me:2710/announce&tr=http://t.t789.co:2710/announce&tr=http://t.t789.vip:2710/announce",,2017年国产7.0分喜剧片《缝纫机乐队》HD高清国语中英双字,https://www.dy2018.com/i/98751.html
,,"magnet:?xt=urn:btih:4334d1bf7a74cd85fe278bda1dc0c5a13bc5092a&dn=相爱相亲_HD高清国语中英双字.mp4&tr=http://t.t789.me:2710/announce&tr=http://t.t789.co:2710/announce&tr=http://t.t789.vip:2710/announce,magnet:?xt=urn:btih:GM5E5CDCGCSQPQU4N4QOD4DZKE2LUEUB&tr=http://t.t789.me:2710/announce&tr=http://t.t789.co:2710/announce&tr=http://t.t789.vip:2710/announce",,2017年国产8.6分剧情片《相爱相亲》HD高清国语中英双字,https://www.dy2018.com/i/98729.html
,,"magnet:?xt=urn:btih:7c73d65cfc4bd75ae9494dfa650fe3fc785ed32f&dn=杀破狼·贪狼_BD国粤双语中字.mp4&tr=http://t.t789.me:2710/announce&tr=http://t.t789.co:2710/announce&tr=http://t.t789.vip:2710/announce,magnet:?xt=urn:btih:4Y4GSA5EH222HTJ5B4CR3BMEK4KFXWHS&tr=http://t.t789.me:2710/announce&tr=http://t.t789.co:2710/announce&tr=http://t.t789.vip:2710/announce,magnet:?xt=urn:btih:YXDFGZCJ6IC5SHDVEZ5ZNAI446VA5TLY&tr=http://t.t789.me:2710/announce&tr=http://t.t789.co:2710/announce&tr=http://t.t789.vip:2710/announce",,2017年国产7.4分动作片《杀破狼·贪狼》BD国粤双语中字,https://www.dy2018.com/i/98551.html
,,"magnet:?xt=urn:btih:995cbd251514957fd337ed5ea43c933101ed1db9&dn=密战-2017_HD高清国语中英双字.mp4&tr=http://t.t789.me:2710/announce&tr=http://t.t789.co:2710/announce&tr=http://t.t789.vip:2710/announce,magnet:?xt=urn:btih:ZX23YU4GQCUYEUMRKPSSZMK7ASRLPPT5&tr=http://t.t789.me:2710/announce&tr=http://t.t789.co:2710/announce&tr=http://t.t789.vip:2710/announce",,2017年国产动作片《密战》HD高清国语中英双字,https://www.dy2018.com/i/98788.html
,,"magnet:?xt=urn:btih:8bceb581c4cbb11d2cd4d4d06b89d01799bf9b1c&dn=军舰岛_BD导演剪辑版韩语中字.mp4&tr=http://t.t789.me:2710/announce&tr=http://t.t789.co:2710/announce&tr=http://t.t789.vip:2710/announce,magnet:?xt=urn:btih:DNX6T44JFSPO7KWLDHVMVXVAVHFTEKJZ&tr=http://t.t789.me:2710/announce&tr=http://t.t789.co:2710/announce&tr=http://t.t789.vip:2710/announce",,2017年韩国7.6分动作片《军舰岛》BD导演剪辑版韩语中字,https://www.dy2018.com/i/98393.html
,,"magnet:?xt=urn:btih:22761ee992da0989a9acdb9bbac400a030d53647dn=小丑回魂_BD中英双字.mp4&tr=http://t.t789.me:2710/announce&tr=http://t.t789.co:2710/announce&tr=http://t.t789.vip:2710/announce,magnet:?xt=urn:btih:3CNSVTJJP6RVDVQAIJ673F4SS2UICJBV&tr=http://t.t789.me:2710/announce&tr=http://t.t789.co:2710/announce&tr=http://t.t789.vip:2710/announce,magnet:?xt=urn:btih:L7LACRRJUK66XU7SDSF6I4DOWXFFOUDZ&tr=http://t.t789.me:2710/announce&tr=http://t.t789.co:2710/announce&tr=http://t.t789.vip:2710/announce,magnet:?xt=urn:btih:HJMO5UKFDV23DPL263EQFIZJHOUQ6BKD&tr=http://t.t789.me:2710/announce&tr=http://t.t789.co:2710/announce&tr=http://t.t789.vip:2710/announce",,2017年美国7.7分恐怖片《小丑回魂IT》BD中英双字,https://www.dy2018.com/i/98586.html
,,"magnet:?xt=urn:btih:52dbbb0d7dbebbb0cf4cb2b4a5d03e7b7a0174bb&dn=羞羞的铁拳_HD高清国语中英双字.mp4&tr=http://t.t789.me:2710/announce&tr=http://t.t789.co:2710/announce&tr=http://t.t789.vip:2710/announce,magnet:?xt=urn:btih:M6ZB24F5DXHCHBQWK2NMROL4T3BRIOMM&tr=http://t.t789.me:2710/announce&tr=http://t.t789.co:2710/announce&tr=http://t.t789.vip:2710/announce",,2017年国产7.2分喜剧片《羞羞的铁拳》HD高清国语中英双字,https://www.dy2018.com/i/98820.html
,,"magnet:?xt=urn:btih:a426e029a9aa5de5ea985ca045fce505542cf3a6&dn=21克拉_HD高清国语中字.mp4&tr=http://t.t789.me:2710/announce&tr=http://t.t789.co:2710/announce&tr=http://t.t789.vip:2710/announce,magnet:?xt=urn:btih:YOQMXATCCU6R5JO4OT2VESFZWQMSQFJE&tr=http://t.t789.me:2710/announce&tr=http://t.t789.co:2710/announce&tr=http://t.t789.vip:2710/announce",,2018年国产爱情片《21克拉》HD高清国语中字,https://www.dy2018.com/i/99513.html
,,"magnet:?xt=urn:btih:ba3067ac6f4378870b1404671760bc5948dbb083&dn=芳华-2017_BD中字.mp4&tr=http://t.t789.me:2710/announce&tr=http://t.t789.co:2710/announce&tr=http://t.t789.vip:2710/announce,magnet:?xt=urn:btih:PCUXMAN2PH6U5YD3M7PJL2W44W2Q6TZ7&tr=http://t.t789.me:2710/announce&tr=http://t.t789.co:2710/announce&tr=http://t.t789.vip:2710/announce,magnet:?xt=urn:btih:BZ3QQJNQYWGHIA3TCRESX2YKE57DP5MR&tr=http://t.t789.me:2710/announce&tr=http://t.t789.co:2710/announce&tr=http://t.t789.vip:2710/announce",,2017年国产7.9分剧情片《芳华》BD中字,https://www.dy2018.com/i/99073.html
,,"magnet:?xt=urn:btih:717f34df2b2a4525f20e8b7b80f8bffb9ace0c90&dn=猛龙怪客-2018_BD中英双字.mp4&tr=http://t.t789.me:2710/announce&tr=http://t.t789.co:2710/announce&tr=http://t.t789.vip:2710/announce,magnet:?xt=urn:btih:3R4FBCY6ZEVYGJYZMPXYY2BP7XDT5REP&tr=http://t.t789.me:2710/announce&tr=http://t.t789.co:2710/announce&tr=http://t.t789.vip:2710/announce",,2018年美国7.0分动作片《猛龙怪客》BD中英双字,https://www.dy2018.com/i/99528.html
,,"magnet:?xt=urn:btih:6f716f6ea02174d17159458f2ac967d676c200fa&dn=无问西东_HD国语中字.mp4&tr=http://t.t789.me:2710/announce&tr=http://t.t789.co:2710/announce&tr=http://t.t789.vip:2710/announce,magnet:?xt=urn:btih:CSQ6AXOZ3VNSA5BE4JY6K7JOJSXFI5TA&tr=http://t.t789.me:2710/announce&tr=http://t.t789.co:2710/announce&tr=http://t.t789.vip:2710/announce",,2018年国产7.7分剧情片《无问西东》HD国语中字,https://www.dy2018.com/i/99532.html
,,"magnet:?xt=urn:btih:8993d2fe3d24013073e74770e3a0e9db692ec27f&dn=东方快车谋杀案-2017_BD中英双字.mp4&tr=http://t.t789.me:2710/announce&tr=http://t.t789.co:2710/announce&tr=http://t.t789.vip:2710/announce,magnet:?xt=urn:btih:RW4WNJFDN5OD7AZPK7KLTBBDCTMHCIRF&tr=http://t.t789.me:2710/announce&tr=http://t.t789.co:2710/announce&tr=http://t.t789.vip:2710/announce,magnet:?xt=urn:btih:GEZPULFM5JO4AMMHVZY3YLGLNETLLMXH&tr=http://t.t789.me:2710/announce&tr=http://t.t789.co:2710/announce&tr=http://t.t789.vip:2710/announce",,2017年欧美7.0分悬疑片《东方快车谋杀案》BD中英双字,https://www.dy2018.com/i/98970.html
,,"magnet:?xt=urn:btih:5f99c7354a4b0475d088de8edfd9ebe59aeb8898&dn=神偷联盟_BD中英双字.mp4&tr=http://t.t789.me:2710/announce&tr=http://t.t789.co:2710/announce&tr=http://t.t789.vip:2710/announce,magnet:?xt=urn:btih:ACQM2BJK2NPW7IYQEBDAYT63YPMH5JL5&tr=http://t.t789.me:2710/announce&tr=http://t.t789.co:2710/announce&tr=http://t.t789.vip:2710/announce",,2017年美国7.2分动作片《神偷联盟》BD中英双字,https://www.dy2018.com/i/98653.html
,,"magnet:?xt=urn:btih:af295cd4f3105293003174c07e48ad1f4660e756&dn=幕后玩家-2018_HD高清国语中英双字.mp4&tr=http://t.t789.me:2710/announce&tr=http://t.t789.co:2710/announce&tr=http://t.t789.vip:2710/announce,magnet:?xt=urn:btih:NM7VYWDGFWO2ADRCLFNFJMVOCSTXDGMR&tr=http://t.t789.me:2710/announce&tr=http://t.t789.co:2710/announce&tr=http://t.t789.vip:2710/announce",,2018年国产6.0分剧情片《幕后玩家》HD高清国语中字,https://www.dy2018.com/i/99546.html
,,"magnet:?xt=urn:btih:ebf47e92aff7da17c4a4601a77d9663f990f83ea&dn=黑豹-2018_BD中英双字.mp4&tr=http://t.t789.me:2710/announce&tr=http://t.t789.co:2710/announce&tr=http://t.t789.vip:2710/announce,magnet:?xt=urn:btih:S6ZNL64LUOH5QQWMOE2FTE25IRQKA3TQ&tr=http://t.t789.me:2710/announce&tr=http://t.t789.co:2710/announce&tr=http://t.t789.vip:2710/announce,magnet:?xt=urn:btih:VFJI3ZDGR7QOFFIOX6FMTEBF62AOR4VX&tr=http://t.t789.me:2710/announce&tr=http://t.t789.co:2710/announce&tr=http://t.t789.vip:2710/announce",,2018年美国6.7分动作片《黑豹》BD国英双语中英双字,https://www.dy2018.com/i/99433.html
,,"magnet:?xt=urn:btih:664f8c7881bd0175e19953b2a252429bd45892d3&dn=爱你，西蒙_BD中英双字.mp4&tr=http://t.t789.me:2710/announce&tr=http://t.t789.co:2710/announce&tr=http://t.t789.vip:2710/announce,magnet:?xt=urn:btih:GMIX3VSE5ADP7RPZVRTU4UTDPOPZWCPF&tr=http://t.t789.me:2710/announce&tr=http://t.t789.co:2710/announce&tr=http://t.t789.vip:2710/announce",,2018年美国8.4分剧情片《爱你，西蒙》BD中英双字,https://www.dy2018.com/i/99558.html
,,"magnet:?xt=urn:btih:66bb36a5e690367437dee62bf2a690a2cb94d033&dn=古墓丽影：源起之战_BD中英双字.mp4&tr=http://t.t789.me:2710/announce&tr=http://t.t789.co:2710/announce&tr=http://t.t789.vip:2710/announce,magnet:?xt=urn:btih:Z5UFZNJDP2HYH3TX6GMUNQXMHEQPHEB5&tr=http://t.t789.me:2710/announce&tr=http://t.t789.co:2710/announce&tr=http://t.t789.vip:2710/announce,magnet:?xt=urn:btih:XZOBIJH32IYUTNKSNOPTTO6PK4VNDWTB&tr=http://t.t789.me:2710/announce&tr=http://t.t789.co:2710/announce&tr=http://t.t789.vip:2710/announce",,2018年美国6.3分动作片《古墓丽影：源起之战》BD中英双字,https://www.dy2018.com/i/99556.html
,,"magnet:?xt=urn:btih:4c06414a1645f4e41444351638886181575a4d1b&dn=通勤营救_BD中英双字.mp4&tr=http://t.t789.me:2710/announce&tr=http://t.t789.co:2710/announce&tr=http://t.t789.vip:2710/announce,magnet:?xt=urn:btih:24XAJZKAZESTGROALMZYZPQBTBXNEUTI&tr=http://t.t789.me:2710/announce&tr=http://t.t789.co:2710/announce&tr=http://t.t789.vip:2710/announce,magnet:?xt=urn:btih:3IQX6SWDDFMGHFUDPOBH4BH6RFFMMXCP&tr=http://t.t789.me:2710/announce&tr=http://t.t789.co:2710/announce&tr=http://t.t789.vip:2710/announce",,2018年美国6.5分动作片《通勤营救》BD中英双字,https://www.dy2018.com/i/99285.html
,,"magnet:?xt=urn:btih:b77bb06198acb29270f804adf190e887a2a2c34e&dn=熊出没·变形记_HD高清国语中字.mp4&tr=http://t.t789.me:2710/announce&tr=http://t.t789.co:2710/announce&tr=http://t.t789.vip:2710/announce,magnet:?xt=urn:btih:JR7VJ67XL4UAP75OC4HXAL7KAMBLTTCV&tr=http://t.t789.me:2710/announce&tr=http://t.t789.co:2710/announce&tr=http://t.t789.vip:2710/announce",,2018年国产6.8分动画片《熊出没·变形记》HD高清国语中字,https://www.dy2018.com/i/99571.html
,,"magnet:?xt=urn:btih:e4d792441f5c75b8ed982aabc34a5598cb54d09d&dn=捉妖记2_BD国粤双语中字.mp4&tr=http://t.t789.me:2710/announce&tr=http://t.t789.co:2710/announce&tr=http://t.t789.vip:2710/announce,magnet:?xt=urn:btih:J3PJDKYESYJ3KKTJLNOYNLFJWHBDEWFM&tr=http://t.t789.me:2710/announce&tr=http://t.t789.co:2710/announce&tr=http://t.t789.vip:2710/announce,magnet:?xt=urn:btih:YSUAULD4CUYPN6J7HD5Z3IOUZVUM52VT&tr=http://t.t789.me:2710/announce&tr=http://t.t789.co:2710/announce&tr=http://t.t789.vip:2710/announce",,2018年国产奇幻片《捉妖记2》BD国粤双语中字,https://www.dy2018.com/i/99317.html
,,"magnet:?xt=urn:btih:c147004936812782b4dd8bd8335b951f3eddd477&dn=环太平洋：雷霆再起_BD中英双字.mp4&tr=http://t.t789.me:2710/announce&tr=http://t.t789.co:2710/announce&tr=http://t.t789.vip:2710/announce,magnet:?xt=urn:btih:5SA54GKQGI75LZXOJJSXFO6RVJ4MTZ24&tr=http://t.t789.me:2710/announce&tr=http://t.t789.co:2710/announce&tr=http://t.t789.vip:2710/announce,magnet:?xt=urn:btih:LHUVKOTQPGDA6QMIEUG3EIMESN32HA3I&tr=http://t.t789.me:2710/announce&tr=http://t.t789.co:2710/announce&tr=http://t.t789.vip:2710/announce,magnet:?xt=urn:btih:3OP5VZZAVHNOEFSZXDL6JHS4TSNKVOKR&tr=http://t.t789.me:2710/announce&tr=http://t.t789.co:2710/announce&tr=http://t.t789.vip:2710/announce",,2018年美国6.0分动作片《环太平洋：雷霆再起》BD中英双字,https://www.dy2018.com/i/99380.html
